met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year
2012-02-27,0.042,0.2,0.0,0.077,19,2012
2012-02-28,0.0,0.0,0.0,0.0,19,2012
2012-02-29,0.0,0.0,0.0,0.0,19,2012
2012-03-01,0.0,0.0,0.0,0.0,19,2012
2012-03-02,0.014,0.2,0.0,0.048,21,2012
2012-03-03,0.01,0.2,0.0,0.044,21,2012
2012-03-04,1.51,3.3,0.0,0.883,21,2012
2012-03-05,7.824,11.7,3.5,1.854,21,2012
2012-03-06,0.005,0.1,0.0,0.022,21,2012
2012-03-07,0.024,0.2,0.0,0.054,21,2012
2012-03-08,4.676,8.8,3.2,1.34,21,2012
2012-03-09,0.014,0.1,0.0,0.036,21,2012
2012-03-10,0.0,0.0,0.0,0.0,21,2012
2012-03-11,0.0,0.0,0.0,0.0,21,2012
2012-03-12,0.019,0.2,0.0,0.06,21,2012
2012-03-13,0.0,0.0,0.0,0.0,21,2012
2012-03-14,0.0,0.0,0.0,0.0,21,2012
2012-03-15,0.01,0.2,0.0,0.044,21,2012
2012-03-16,0.0,0.0,0.0,0.0,21,2012
2012-03-17,0.052,0.4,0.0,0.117,21,2012
2012-03-18,3.357,7.7,0.8,1.52,21,2012
2012-03-19,0.057,0.4,0.0,0.112,21,2012
2012-03-20,0.01,0.2,0.0,0.044,21,2012
2012-03-21,0.0,0.0,0.0,0.0,21,2012
2012-03-22,0.0,0.0,0.0,0.0,21,2012
2012-03-23,0.0,0.0,0.0,0.0,21,2012
2012-03-24,0.0,0.0,0.0,0.0,21,2012
2012-03-25,0.0,0.0,0.0,0.0,21,2012
2012-03-26,0.0,0.0,0.0,0.0,21,2012
2012-03-27,0.0,0.0,0.0,0.0,21,2012
2012-03-28,0.0,0.0,0.0,0.0,21,2012
2012-03-29,0.0,0.0,0.0,0.0,21,2012
2012-03-30,0.0,0.0,0.0,0.0,21,2012
2012-03-31,0.0,0.0,0.0,0.0,21,2012
2012-04-01,0.0,0.0,0.0,0.0,21,2012
2012-04-02,0.0,0.0,0.0,0.0,19,2012
2012-04-03,0.0,0.0,0.0,0.0,19,2012
2012-04-04,3.447,8.8,1.0,2.028,19,2012
2012-04-05,0.1,1.3,0.0,0.307,19,2012
2012-04-06,0.0,0.0,0.0,0.0,19,2012
2012-04-07,0.163,0.8,0.0,0.234,19,2012
2012-04-08,0.679,1.1,0.0,0.324,19,2012
2012-04-09,2.321,3.2,0.9,0.517,19,2012
2012-04-10,4.453,7.5,2.6,1.437,19,2012
2012-04-11,1.263,3.0,0.0,1.09,19,2012
2012-04-12,0.3,1.2,0.0,0.362,19,2012
2012-04-13,1.879,7.4,0.2,2.121,19,2012
2012-04-14,1.789,7.0,0.0,2.035,19,2012
2012-04-15,0.021,0.2,0.0,0.063,19,2012
2012-04-16,0.032,0.4,0.0,0.095,19,2012
2012-04-17,1.079,2.6,0.0,0.753,19,2012
2012-04-18,6.568,12.6,3.0,2.402,19,2012
2012-04-19,6.821,10.9,2.5,2.204,19,2012
2012-04-20,6.337,15.3,3.0,2.891,19,2012
2012-04-21,3.974,11.6,0.1,2.563,19,2012
2012-04-22,0.432,1.5,0.0,0.572,19,2012
2012-04-23,2.184,6.5,0.4,1.494,19,2012
2012-04-24,5.463,8.0,3.1,1.324,19,2012
2012-04-25,6.726,10.6,0.5,2.363,19,2012
2012-04-26,16.532,27.3,6.9,5.069,19,2012
2012-04-27,3.105,6.4,1.0,1.277,19,2012
2012-04-28,5.295,10.0,1.6,2.777,19,2012
2012-04-29,24.363,30.6,14.6,4.301,19,2012
2012-04-30,3.395,5.9,2.4,0.857,19,2012
2012-05-01,12.537,20.8,8.2,2.839,19,2012
2012-05-02,0.03,0.3,0.0,0.08,20,2012
2012-05-03,1.085,2.9,0.0,0.692,20,2012
2012-05-04,0.505,1.8,0.0,0.519,20,2012
2012-05-05,0.42,2.2,0.0,0.667,20,2012
2012-05-06,1.575,4.0,0.0,1.252,20,2012
2012-05-07,0.035,0.2,0.0,0.075,20,2012
2012-05-08,3.89,6.1,3.0,0.821,20,2012
2012-05-09,1.695,3.5,0.8,0.803,20,2012
2012-05-10,6.32,11.1,3.8,2.03,20,2012
2012-05-11,2.92,6.6,1.0,2.042,20,2012
2012-05-12,0.005,0.1,0.0,0.022,20,2012
2012-05-13,0.0,0.0,0.0,0.0,20,2012
2012-05-14,0.025,0.1,0.0,0.044,20,2012
2012-05-15,5.39,6.8,3.8,1.076,20,2012
2012-05-16,3.6,6.3,1.4,1.461,20,2012
2012-05-17,0.005,0.1,0.0,0.022,20,2012
2012-05-18,0.0,0.0,0.0,0.0,20,2012
2012-05-19,0.065,0.4,0.0,0.131,20,2012
2012-05-20,0.005,0.1,0.0,0.022,20,2012
2012-05-21,0.0,0.0,0.0,0.0,20,2012
2012-05-22,0.0,0.0,0.0,0.0,20,2012
2012-05-23,0.0,0.0,0.0,0.0,20,2012
2012-05-24,0.01,0.2,0.0,0.045,20,2012
2012-05-25,0.0,0.0,0.0,0.0,20,2012
2012-05-26,0.0,0.0,0.0,0.0,20,2012
2012-05-27,0.0,0.0,0.0,0.0,20,2012
2012-05-28,0.0,0.0,0.0,0.0,20,2012
2012-05-29,0.0,0.0,0.0,0.0,20,2012
2012-05-30,0.0,0.0,0.0,0.0,20,2012
2012-05-31,1.535,12.2,0.0,3.34,20,2012
2012-06-01,0.005,0.1,0.0,0.022,20,2012
2012-06-02,0.753,2.8,0.0,0.691,19,2012
2012-06-03,12.005,22.8,6.6,4.324,19,2012
2012-06-04,13.632,22.7,6.1,3.576,19,2012
2012-06-05,0.047,0.2,0.0,0.084,19,2012
2012-06-06,5.647,8.1,4.4,1.156,19,2012
2012-06-07,0.932,3.2,0.1,0.772,19,2012
2012-06-08,11.237,18.2,8.0,2.883,19,2012
2012-06-09,1.058,4.7,0.0,1.143,19,2012
2012-06-10,0.0,0.0,0.0,0.0,19,2012
2012-06-11,31.216,36.8,22.3,3.845,19,2012
2012-06-12,14.147,21.2,7.5,4.048,19,2012
2012-06-13,0.479,1.9,0.0,0.544,19,2012
2012-06-14,0.0,0.0,0.0,0.0,19,2012
2012-06-15,5.5,7.2,3.4,1.113,19,2012
2012-06-16,0.974,2.0,0.0,0.578,19,2012
2012-06-17,0.0,0.0,0.0,0.0,19,2012
2012-06-18,3.311,4.6,2.0,0.564,19,2012
2012-06-19,0.0,0.0,0.0,0.0,19,2012
2012-06-20,0.0,0.0,0.0,0.0,19,2012
2012-06-21,4.4,8.4,2.8,1.356,19,2012
2012-06-22,2.211,5.0,0.0,1.249,19,2012
2012-06-23,1.637,10.9,0.0,2.537,19,2012
2012-06-24,10.142,13.8,5.4,1.825,19,2012
2012-06-25,1.279,3.0,0.0,0.989,19,2012
2012-06-26,0.0,0.0,0.0,0.0,19,2012
2012-06-27,0.016,0.3,0.0,0.069,19,2012
2012-06-28,0.163,0.6,0.0,0.209,19,2012
2012-06-29,0.011,0.2,0.0,0.046,19,2012
2012-06-30,1.495,4.7,0.0,1.5,19,2012
2012-07-01,0.0,0.0,0.0,0.0,19,2012
2012-07-02,0.705,1.8,0.0,0.543,19,2012
2012-07-03,4.442,7.4,2.2,1.588,19,2012
2012-07-04,5.689,11.2,2.6,2.497,19,2012
2012-07-05,0.684,1.8,0.0,0.501,19,2012
2012-07-06,2.311,5.5,0.4,1.632,19,2012
2012-07-07,2.368,7.3,0.4,1.659,19,2012
2012-07-08,19.195,29.6,6.8,6.319,19,2012
2012-07-09,10.626,22.5,2.8,5.6,19,2012
2012-07-10,0.353,1.0,0.0,0.319,19,2012
2012-07-11,6.521,11.8,2.7,2.893,19,2012
2012-07-12,6.516,18.6,2.0,3.879,19,2012
2012-07-13,8.926,16.3,6.2,2.799,19,2012
2012-07-14,5.968,10.9,3.1,2.305,19,2012
2012-07-15,5.505,8.6,1.5,1.883,19,2012
2012-07-16,0.158,0.5,0.0,0.184,19,2012
2012-07-17,1.821,3.5,0.8,0.792,19,2012
2012-07-18,0.837,4.2,0.0,1.113,19,2012
2012-07-19,1.726,4.9,0.1,1.112,19,2012
2012-07-20,0.126,1.0,0.0,0.284,19,2012
2012-07-21,2.647,11.2,0.0,2.592,19,2012
2012-07-22,0.0,0.0,0.0,0.0,19,2012
2012-07-23,0.0,0.0,0.0,0.0,19,2012
2012-07-24,0.0,0.0,0.0,0.0,19,2012
2012-07-25,0.0,0.0,0.0,0.0,19,2012
2012-07-26,0.0,0.0,0.0,0.0,19,2012
2012-07-27,0.042,0.2,0.0,0.084,19,2012
2012-07-28,0.105,1.0,0.0,0.253,19,2012
2012-07-29,0.011,0.2,0.0,0.046,19,2012
2012-07-30,7.495,16.1,1.8,4.56,19,2012
2012-07-31,2.847,5.2,1.1,0.992,19,2012
2012-08-01,0.179,0.6,0.0,0.204,19,2012
2012-08-02,0.522,1.6,0.0,0.528,18,2012
2012-08-03,0.978,4.2,0.0,1.148,18,2012
2012-08-04,3.75,9.0,0.1,2.544,18,2012
2012-08-05,1.089,8.1,0.0,2.047,18,2012
2012-08-06,5.239,11.2,0.0,3.631,18,2012
2012-08-07,1.661,9.0,0.0,2.127,18,2012
2012-08-08,0.772,2.0,0.0,0.562,18,2012
2012-08-09,0.022,0.2,0.0,0.065,18,2012
2012-08-10,0.0,0.0,0.0,0.0,18,2012
2012-08-11,0.0,0.0,0.0,0.0,18,2012
2012-08-12,0.0,0.0,0.0,0.0,18,2012
2012-08-13,0.0,0.0,0.0,0.0,18,2012
2012-08-14,1.061,6.0,0.0,1.559,18,2012
2012-08-15,0.011,0.2,0.0,0.047,18,2012
2012-08-16,0.583,1.3,0.0,0.391,18,2012
2012-08-17,0.317,1.4,0.0,0.473,18,2012
2012-08-18,0.0,0.0,0.0,0.0,18,2012
2012-08-19,0.0,0.0,0.0,0.0,18,2012
2012-08-20,0.9,4.0,0.0,1.421,18,2012
2012-08-21,0.0,0.0,0.0,0.0,18,2012
2012-08-22,0.311,2.9,0.0,0.827,18,2012
2012-08-23,0.0,0.0,0.0,0.0,18,2012
2012-08-24,0.022,0.4,0.0,0.094,18,2012
2012-08-25,2.628,4.6,1.4,1.016,18,2012
2012-08-26,9.172,35.4,2.2,8.77,18,2012
2012-08-27,0.022,0.2,0.0,0.065,18,2012
2012-08-28,2.806,6.4,0.7,1.743,18,2012
2012-08-29,0.011,0.2,0.0,0.047,18,2012
2012-08-30,4.589,7.4,1.8,1.632,18,2012
2012-08-31,0.533,1.6,0.0,0.549,18,2012
2012-09-01,0.0,0.0,0.0,0.0,18,2012
2012-09-02,0.026,0.2,0.0,0.065,19,2012
2012-09-03,0.011,0.2,0.0,0.046,19,2012
2012-09-04,0.0,0.0,0.0,0.0,19,2012
2012-09-05,0.0,0.0,0.0,0.0,19,2012
2012-09-06,0.0,0.0,0.0,0.0,19,2012
2012-09-07,0.0,0.0,0.0,0.0,19,2012
2012-09-08,0.0,0.0,0.0,0.0,19,2012
2012-09-09,0.0,0.0,0.0,0.0,19,2012
2012-09-10,0.011,0.1,0.0,0.032,19,2012
2012-09-11,0.053,0.6,0.0,0.147,19,2012
2012-09-12,0.011,0.2,0.0,0.046,19,2012
2012-09-13,2.642,4.6,1.3,0.885,19,2012
2012-09-14,0.011,0.2,0.0,0.046,19,2012
2012-09-15,0.0,0.0,0.0,0.0,19,2012
2012-09-16,0.0,0.0,0.0,0.0,19,2012
2012-09-17,0.0,0.0,0.0,0.0,19,2012
2012-09-18,0.011,0.2,0.0,0.046,19,2012
2012-09-19,0.0,0.0,0.0,0.0,19,2012
2012-09-20,0.0,0.0,0.0,0.0,19,2012
2012-09-21,0.0,0.0,0.0,0.0,19,2012
2012-09-22,0.9,2.0,0.0,0.595,19,2012
2012-09-23,0.0,0.0,0.0,0.0,19,2012
2012-09-24,24.989,31.0,21.0,2.859,19,2012
2012-09-25,8.184,11.8,5.6,1.503,19,2012
2012-09-26,4.932,11.7,1.5,2.529,19,2012
2012-09-27,2.242,6.1,0.4,1.629,19,2012
2012-09-28,0.411,1.8,0.0,0.493,19,2012
2012-09-29,0.884,2.4,0.0,0.566,19,2012
2012-09-30,0.0,0.0,0.0,0.0,19,2012
2012-10-01,2.5,7.1,0.0,2.086,19,2012
2012-10-02,2.633,4.5,1.0,0.926,18,2012
2012-10-03,2.061,3.4,0.8,0.742,18,2012
2012-10-04,1.122,5.9,0.0,1.64,18,2012
2012-10-05,7.606,12.9,5.0,2.375,18,2012
2012-10-06,20.133,25.1,16.8,2.516,18,2012
2012-10-07,0.028,0.2,0.0,0.067,18,2012
2012-10-08,0.844,2.7,0.0,0.908,18,2012
2012-10-09,4.956,7.2,2.3,1.554,18,2012
2012-10-10,0.0,0.0,0.0,0.0,18,2012
2012-10-11,0.017,0.2,0.0,0.051,18,2012
2012-10-12,4.356,8.3,1.3,1.78,18,2012
2012-10-13,0.122,0.5,0.0,0.156,18,2012
2012-10-14,0.678,1.2,0.0,0.415,18,2012
2012-10-15,0.0,0.0,0.0,0.0,18,2012
2012-10-16,3.339,5.5,1.9,0.955,18,2012
2012-10-17,8.411,15.0,4.6,2.65,18,2012
2012-10-18,3.522,9.1,1.0,2.117,18,2012
2012-10-19,1.639,3.5,0.2,0.899,18,2012
2012-10-20,8.328,13.4,6.2,1.91,18,2012
2012-10-21,6.161,7.4,4.6,0.871,18,2012
2012-10-22,1.85,3.0,0.9,0.702,18,2012
2012-10-23,0.278,0.7,0.0,0.166,18,2012
2012-10-24,0.072,0.5,0.0,0.132,18,2012
2012-10-25,0.111,0.4,0.0,0.123,18,2012
2012-10-26,0.278,1.1,0.0,0.269,18,2012
2012-10-27,0.55,4.2,0.0,0.984,18,2012
2012-10-28,0.972,3.1,0.0,0.851,18,2012
2012-10-29,2.75,4.1,2.3,0.484,18,2012
2012-10-30,2.278,4.0,0.7,0.727,18,2012
2012-10-31,0.072,0.5,0.0,0.127,18,2012
2012-11-01,13.322,17.4,7.7,2.806,18,2012
2012-11-02,0.206,1.1,0.0,0.297,17,2012
2012-11-03,0.094,1.0,0.0,0.244,17,2012
2012-11-04,11.306,14.8,4.5,2.53,17,2012
2012-11-05,4.253,8.9,2.0,2.001,17,2012
2012-11-06,0.035,0.2,0.0,0.079,17,2012
2012-11-07,0.288,0.4,0.0,0.111,17,2012
2012-11-08,0.0,0.0,0.0,0.0,17,2012
2012-11-09,0.0,0.0,0.0,0.0,17,2012
2012-11-10,3.324,4.7,2.0,0.636,17,2012
2012-11-11,0.282,0.6,0.0,0.151,17,2012
2012-11-12,0.018,0.2,0.0,0.053,17,2012
2012-11-13,1.847,3.8,0.4,0.832,17,2012
2012-11-14,0.024,0.1,0.0,0.044,17,2012
2012-11-15,0.024,0.2,0.0,0.066,17,2012
2012-11-16,0.018,0.2,0.0,0.053,17,2012
2012-11-17,0.253,1.1,0.0,0.281,17,2012
2012-11-18,0.212,1.0,0.0,0.278,17,2012
2012-11-19,0.0,0.0,0.0,0.0,17,2012
2012-11-20,1.394,4.9,0.1,1.157,17,2012
2012-11-21,3.482,9.7,1.0,2.518,17,2012
2012-11-22,4.718,6.8,3.5,0.979,17,2012
2012-11-23,12.671,14.6,10.7,1.246,17,2012
2012-11-24,0.282,2.2,0.0,0.56,17,2012
2012-11-25,9.647,14.3,6.6,2.55,17,2012
2012-11-26,4.847,7.7,3.4,1.182,17,2012
2012-11-27,7.094,11.4,4.8,1.803,17,2012
2012-11-28,1.594,3.1,0.1,0.913,17,2012
2012-11-29,0.024,0.2,0.0,0.056,17,2012
2012-11-30,0.0,0.0,0.0,0.0,17,2012
2012-12-01,0.035,0.2,0.0,0.079,17,2012
2012-12-02,0.035,0.4,0.0,0.106,17,2012
2012-12-03,4.182,5.9,3.2,0.826,17,2012
2012-12-04,1.182,2.5,0.0,0.597,17,2012
2012-12-05,0.971,3.9,0.0,0.95,17,2012
2012-12-06,0.235,1.4,0.0,0.44,17,2012
2012-12-07,5.253,7.1,3.4,1.131,17,2012
2012-12-08,0.388,1.0,0.1,0.26,17,2012
2012-12-09,0.076,0.4,0.0,0.12,17,2012
2012-12-10,0.0,0.0,0.0,0.0,17,2012
2012-12-11,0.0,0.0,0.0,0.0,17,2012
2012-12-12,0.053,0.2,0.0,0.087,17,2012
2012-12-13,0.047,0.2,0.0,0.087,17,2012
2012-12-14,0.235,0.4,0.0,0.166,17,2012
2012-12-15,10.776,17.2,7.0,2.863,17,2012
2012-12-16,0.841,1.8,0.0,0.658,17,2012
2012-12-17,1.382,5.0,0.2,1.279,17,2012
2012-12-18,0.012,0.2,0.0,0.049,17,2012
2012-12-19,0.018,0.2,0.0,0.053,17,2012
2012-12-20,16.547,29.0,8.6,6.631,17,2012
2012-12-21,3.265,7.3,1.0,1.76,17,2012
2012-12-22,8.753,12.2,6.8,1.552,17,2012
2012-12-23,7.994,11.2,5.6,1.59,17,2012
2012-12-24,4.341,7.8,3.2,1.373,17,2012
2012-12-25,11.4,19.2,4.2,3.567,17,2012
2012-12-26,8.6,13.7,2.4,3.503,17,2012
2012-12-27,4.994,8.8,2.5,1.504,17,2012
2012-12-28,4.547,5.8,3.5,0.747,17,2012
2012-12-29,0.735,1.7,0.2,0.515,17,2012
2012-12-30,1.641,3.2,0.6,0.764,17,2012
2012-12-31,0.359,2.2,0.0,0.515,17,2012
