met_day,pump_hours,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count,days_since_rain,rain_category
2017-02-22,1,220.48,365.476,52.359,11.742,13.25,10.417,9.165,10.317,7.85,10.441,11.4,9.75,84.447,95.983,76.017,1008.543,999.401,1008.021,13.812,19.0,3412.083,530.0,30.5,0.0,0.0,0.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,220.48,365.476,52.359,253.068,1.0,6,1.0,0-2 days
2017-02-23,4,326.033,646.162,84.219,9.334,10.833,5.517,4.31,9.367,-0.033,7.206,9.917,3.983,72.313,93.417,49.367,998.476,989.353,997.875,18.625,30.25,3664.722,1006.667,47.0,0.0,0.567,1.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,326.033,646.162,84.219,259.93,1.0,6,0.0,0-2 days
2017-02-24,9,312.104,572.671,120.291,5.574,8.967,2.4,-0.167,1.933,-1.917,3.381,5.317,1.467,67.491,83.733,49.117,1016.028,1006.622,1015.542,7.24,13.5,3830.556,2433.333,,0.0,0.933,2.917,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,312.104,572.671,120.291,276.898,1.0,6,1.0,0-2 days
2017-02-25,3,178.018,330.703,79.302,8.181,10.083,5.083,5.559,7.333,-0.2,7.014,8.233,3.117,83.797,92.433,67.933,1013.808,1004.506,1013.188,10.396,15.25,2015.556,473.333,24.75,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,178.018,330.703,79.302,217.506,1.0,6,2.0,0-2 days
2017-02-26,6,171.161,403.776,60.341,10.057,11.45,8.5,7.828,9.2,6.05,8.997,9.783,7.9,86.564,94.967,70.25,1006.065,996.889,1005.396,12.083,17.0,2567.083,543.333,28.5,0.0,0.033,0.233,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,171.161,403.776,60.341,225.686,1.0,6,0.0,0-2 days
2017-02-27,0,112.155,235.602,53.53,6.764,9.0,3.1,4.985,7.833,1.3,5.994,8.35,2.433,88.593,94.917,78.217,990.401,981.286,989.708,9.177,14.0,3056.111,490.0,21.333,0.0,0.133,0.45,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,112.155,235.602,53.53,213.661,1.0,6,0.0,0-2 days
2017-02-28,0,159.605,424.19,40.327,4.433,7.683,1.083,1.574,3.983,-0.6,3.297,5.917,0.733,82.57,94.117,58.45,988.707,979.525,988.125,9.375,16.0,3761.111,766.667,27.333,0.0,0.767,2.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,159.605,424.19,40.327,245.845,1.0,6,0.0,0-2 days
2017-03-01,2,191.659,363.341,36.817,6.947,8.917,5.433,3.881,6.067,1.6,5.64,6.867,4.2,81.225,96.283,68.017,998.381,989.192,997.911,8.552,18.5,2600.556,480.0,28.333,0.0,0.017,0.4,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,191.659,363.341,36.817,239.742,1.0,6,0.0,0-2 days
2017-03-02,6,414.596,848.4,135.325,7.449,11.15,4.867,0.274,3.583,-4.85,4.645,6.7,3.133,61.923,85.317,33.667,1008.339,999.076,1007.729,13.646,20.25,2844.444,1933.333,31.0,0.0,1.15,3.483,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,414.596,848.4,135.325,248.456,1.0,6,1.0,0-2 days
2017-03-03,3,148.049,266.434,54.732,8.035,10.95,5.333,5.921,7.933,3.317,7.069,9.367,4.617,86.656,94.95,79.65,999.001,989.842,998.458,6.562,9.25,1833.611,673.333,,0.0,0.0,0.217,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,148.049,266.434,54.732,148.373,1.0,6,2.0,0-2 days
2017-03-04,8,229.002,614.666,38.448,8.513,11.45,6.683,5.163,7.65,2.367,7.031,8.117,5.45,80.709,96.433,54.7,989.51,980.447,988.958,7.667,13.0,3069.444,1166.667,21.333,0.0,0.683,2.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,229.002,614.666,38.448,211.741,1.0,6,0.0,0-2 days
2017-03-05,3,204.02,467.871,67.224,7.049,10.233,5.467,3.833,6.217,2.233,5.67,7.95,4.317,80.547,92.967,61.667,991.511,982.379,990.854,11.177,17.5,2787.917,410.0,28.25,0.0,0.383,1.317,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,204.02,467.871,67.224,229.806,1.0,6,0.0,0-2 days
2017-03-06,5,268.871,619.607,40.245,6.696,10.05,2.717,2.293,3.9,-0.733,4.888,6.65,2.367,75.226,94.8,48.95,1004.436,995.175,1003.917,7.396,13.75,3679.348,2333.333,23.5,0.0,0.85,2.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,268.871,619.607,40.245,285.91,1.0,6,0.0,0-2 days
2017-03-07,5,280.552,620.794,86.018,7.258,10.933,4.4,2.781,4.733,0.717,5.388,7.117,3.667,74.337,90.3,52.033,1016.482,1007.124,1015.958,6.333,9.75,4165.278,1600.0,,0.0,0.967,3.45,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,280.552,620.794,86.018,262.442,1.0,6,1.0,0-2 days
2017-03-08,4,165.577,529.527,25.894,10.598,14.083,7.483,8.626,11.2,6.167,9.619,12.033,6.9,88.254,97.75,66.65,1012.725,1003.514,1012.271,8.292,13.75,2669.028,310.0,17.0,0.0,0.083,0.417,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,165.577,529.527,25.894,237.225,1.0,6,0.0,0-2 days
2017-03-09,7,466.344,1045.808,44.569,12.259,15.9,8.667,6.327,10.15,1.367,9.521,11.383,6.317,69.333,96.25,40.517,1020.524,1011.297,1020.083,7.521,13.0,3958.056,760.0,20.0,0.0,1.3,3.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,466.344,1045.808,44.569,285.875,1.0,6,0.0,0-2 days
2017-03-10,6,171.151,343.049,55.457,9.382,11.833,6.483,7.025,9.25,2.9,8.294,10.483,5.15,85.388,95.25,69.117,1025.183,1015.814,1024.75,5.323,7.75,1922.361,343.333,,0.0,0.0,0.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,171.151,343.049,55.457,155.862,1.0,6,1.0,0-2 days
2017-03-11,11,270.389,678.433,78.425,12.185,16.767,9.783,9.228,10.683,8.033,10.662,13.3,9.183,82.887,93.767,63.6,1018.29,1009.079,1017.812,4.365,6.25,1191.25,266.667,,0.0,0.4,2.083,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,270.389,678.433,78.425,175.492,1.0,6,2.0,0-2 days
2017-03-12,8,180.976,327.078,70.722,10.449,11.917,8.667,8.149,10.217,6.217,9.335,10.983,7.65,85.869,94.583,75.333,1015.083,1005.857,1014.726,3.458,8.0,1314.306,343.333,,0.0,0.0,0.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,180.976,327.078,70.722,300.803,1.0,6,3.0,3-7 days
2017-03-13,5,403.92,882.616,87.146,10.228,14.767,5.183,4.834,7.55,2.1,7.778,10.017,4.517,70.851,91.383,45.967,1028.446,1019.083,1028.042,5.375,8.75,3043.056,1500.0,,0.0,1.483,5.133,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,403.92,882.616,87.146,293.251,0.0,6,4.0,3-7 days
2017-03-14,6,232.81,511.653,22.722,10.876,14.35,7.183,8.169,9.433,6.417,9.522,11.7,6.833,83.999,97.85,68.267,1032.333,1022.958,1031.917,7.167,11.0,2359.722,240.0,,0.0,0.117,0.5,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,232.81,511.653,22.722,266.131,1.0,6,5.0,3-7 days
2017-03-15,8,330.92,1029.23,5.035,11.451,17.75,7.067,7.77,9.1,6.167,9.622,12.483,6.933,80.557,99.517,49.15,1032.508,1023.162,1032.104,3.51,6.5,1731.278,38.667,,0.0,1.367,3.15,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,330.92,1029.23,5.035,265.412,1.0,6,6.0,3-7 days
2017-03-16,7,180.437,423.905,9.32,9.026,13.3,5.25,6.716,8.95,4.733,7.923,11.0,5.133,86.138,98.967,71.183,1023.11,1013.776,1022.729,6.312,11.5,1281.528,153.333,,0.0,0.0,1.917,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,180.437,423.905,9.32,242.445,1.0,6,7.0,3-7 days
2017-03-17,19,319.169,570.606,88.64,8.358,10.983,4.333,3.544,6.617,1.133,6.281,8.283,3.55,72.462,90.0,56.0,1017.379,1008.049,1016.896,10.458,19.0,3861.292,1400.0,29.25,0.0,0.5,2.15,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,319.169,570.606,88.64,265.592,1.0,6,8.0,8-14 days
2017-03-18,6,233.665,406.942,57.459,12.215,14.133,10.05,9.573,10.533,7.433,10.863,11.967,8.783,84.182,95.517,74.667,1010.432,1001.299,1009.958,13.146,17.25,2856.25,393.333,28.333,0.0,0.017,0.483,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,233.665,406.942,57.459,262.289,1.0,6,9.0,8-14 days
2017-03-19,9,333.534,646.477,148.528,12.616,14.667,11.45,8.751,10.0,7.15,10.68,11.35,9.767,77.778,89.233,61.133,1009.239,1000.115,1008.729,13.24,18.75,3662.5,966.667,32.5,0.0,0.1,0.333,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,333.534,646.477,148.528,249.816,1.0,6,10.0,8-14 days
2017-03-20,9,172.74,354.481,52.384,10.467,12.15,6.55,8.256,10.3,3.917,9.4,10.9,5.533,86.404,95.917,74.667,1004.682,995.533,1004.083,10.917,17.0,3050.417,423.333,26.25,0.0,0.1,0.383,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,172.74,354.481,52.384,235.036,1.0,6,11.0,8-14 days
2017-03-21,6,383.859,803.186,106.109,7.453,11.383,4.1,0.972,4.6,-2.567,4.875,6.517,2.733,65.321,88.9,39.233,1009.064,999.781,1008.479,10.125,15.0,4020.833,2533.333,23.333,0.0,1.267,4.117,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,383.859,803.186,106.109,245.228,1.0,6,0.0,0-2 days
2017-03-22,6,207.866,435.94,50.362,7.034,9.9,5.267,3.735,6.017,1.667,5.628,7.667,4.067,79.963,94.617,63.967,1006.585,997.312,1005.979,8.094,14.0,2987.5,833.333,26.0,0.0,0.517,1.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,207.866,435.94,50.362,156.244,1.0,6,1.0,0-2 days
2017-03-23,3,261.382,569.847,36.644,8.346,11.0,6.033,4.515,5.983,2.517,6.661,7.883,5.483,77.987,96.217,56.45,1015.15,1005.835,1014.854,10.083,16.25,1489.583,460.0,27.75,0.0,0.3,1.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,261.382,569.847,36.644,63.452,1.0,6,0.0,0-2 days
2017-03-24,7,271.585,641.241,125.312,8.622,12.617,6.433,4.751,6.15,2.933,6.891,9.117,5.067,77.269,87.433,56.133,1027.922,1018.503,1027.521,9.76,13.25,1191.528,550.0,21.0,0.0,0.733,1.917,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,271.585,641.241,125.312,60.507,1.0,6,1.0,0-2 days
2017-03-25,19,614.486,1228.55,113.832,9.178,14.267,4.533,-1.33,3.617,-8.45,5.264,8.167,2.717,53.379,86.867,22.817,1029.029,1019.608,1028.833,9.698,14.75,3404.028,1343.333,25.0,0.0,1.917,5.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,614.486,1228.55,113.832,56.711,1.0,6,2.0,0-2 days
2017-03-26,7,438.962,874.887,101.616,9.551,14.917,5.4,3.263,5.833,-4.6,6.824,10.117,2.75,66.294,89.317,42.8,1024.144,1014.776,1023.729,9.052,13.75,3831.944,1833.333,20.5,0.0,1.333,4.383,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,438.962,874.887,101.616,72.899,1.0,6,3.0,3-7 days
2017-03-27,15,312.599,826.103,49.334,9.76,15.517,6.25,5.811,7.383,4.083,7.901,11.267,5.517,78.068,94.967,52.617,1021.975,1012.647,1021.604,5.844,8.5,767.917,240.0,,0.0,1.333,3.967,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,312.599,826.103,49.334,73.475,1.0,6,4.0,3-7 days
2017-03-28,13,339.01,802.812,23.771,10.912,16.517,4.917,7.026,9.017,4.35,8.983,12.433,4.667,78.482,97.467,56.817,1020.121,1010.849,1019.688,6.75,12.5,1281.944,170.0,22.0,0.0,0.983,3.533,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,339.01,802.812,23.771,183.858,1.0,6,5.0,3-7 days
2017-03-29,7,266.074,434.315,162.164,12.733,14.533,11.15,9.778,10.883,8.4,11.21,12.367,9.917,82.359,88.233,73.8,1021.785,1012.549,1021.217,9.354,12.75,2701.389,1336.667,22.0,0.0,0.017,0.333,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,266.074,434.315,162.164,216.759,1.0,6,6.0,3-7 days
2017-03-30,24,724.149,1373.552,205.856,15.585,20.633,10.867,8.136,9.55,6.933,11.777,14.083,9.3,62.673,84.833,43.083,1018.562,1009.461,1018.083,7.292,13.0,4188.889,2800.0,25.0,0.0,0.817,3.95,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,724.149,1373.552,205.856,183.34,1.0,6,7.0,3-7 days
2017-03-31,15,468.067,862.941,174.72,12.869,16.15,8.967,7.331,9.567,5.017,10.164,11.85,7.817,69.77,85.2,51.683,1010.168,1001.043,1009.646,7.833,14.25,3586.111,2500.0,23.0,0.0,0.667,1.75,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,468.067,862.941,174.72,199.326,1.0,6,8.0,8-14 days
2017-04-01,11,379.385,787.217,130.933,11.383,15.117,8.467,6.665,8.317,4.833,9.131,11.067,7.533,73.849,88.917,53.883,1009.874,1000.701,1009.375,7.115,10.25,3485.556,1220.0,15.0,0.0,0.767,1.9,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,379.385,787.217,130.933,216.407,1.0,6,9.0,8-14 days
2017-04-02,11,387.09,952.213,41.913,10.208,15.683,5.783,5.251,6.817,3.567,7.91,10.583,5.333,73.6,95.783,46.183,1021.754,1012.456,1021.375,3.75,6.25,2931.528,1016.667,,0.0,1.817,4.683,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,387.09,952.213,41.913,310.189,0.0,6,10.0,8-14 days
2017-04-03,17,392.919,960.181,14.478,10.547,16.5,4.35,5.829,7.75,3.483,8.294,11.75,4.15,75.047,98.533,47.983,1025.312,1015.985,1024.771,5.906,10.75,2278.333,123.333,19.5,0.0,1.683,5.35,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,392.919,960.181,14.478,198.715,1.0,6,11.0,8-14 days
2017-04-04,10,245.101,518.118,72.097,11.337,14.517,8.617,8.453,9.6,6.517,9.899,11.7,7.667,82.884,94.05,68.783,1025.957,1016.651,1025.583,5.021,8.5,2007.5,450.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,245.101,518.118,72.097,316.338,1.0,6,12.0,8-14 days
2017-04-05,8,439.81,825.075,122.224,9.958,14.15,5.183,3.868,7.2,2.567,7.247,9.517,4.15,66.949,87.967,48.767,1030.886,1021.488,1030.562,6.156,9.25,3263.889,1266.667,,0.0,1.667,4.883,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,439.81,825.075,122.224,331.678,1.0,6,13.0,8-14 days
2017-04-06,13,497.78,1054.546,76.15,10.965,16.95,4.6,4.786,6.5,3.083,8.077,11.3,4.017,67.684,91.567,44.833,1030.493,1021.134,1030.188,3.042,6.5,2552.778,1400.0,,0.0,2.0,6.133,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,497.78,1054.546,76.15,311.543,1.0,6,14.0,8-14 days
2017-04-07,23,464.566,1003.707,57.521,10.898,16.9,4.333,5.177,6.9,2.967,8.199,11.55,3.883,69.549,93.7,47.45,1027.153,1017.822,1026.771,3.135,6.25,1798.611,866.667,,0.0,2.017,6.267,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,464.566,1003.707,57.521,258.859,0.0,6,15.0,15+ days
2017-04-08,17,596.734,1501.334,19.213,12.394,20.367,4.533,5.849,7.867,3.7,9.2,13.25,4.3,68.383,97.85,37.167,1023.631,1014.388,1023.229,3.667,7.25,1731.889,435.333,,0.0,2.0,6.283,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,596.734,1501.334,19.213,194.904,1.0,6,16.0,15+ days
2017-04-09,36,867.931,2067.021,110.416,15.333,24.167,7.183,6.945,9.85,4.55,11.049,15.567,6.233,61.545,89.967,31.083,1020.267,1011.162,1019.917,7.271,14.0,2061.111,666.667,22.5,0.0,2.017,6.117,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,867.931,2067.021,110.416,197.098,0.0,6,17.0,15+ days
2017-04-10,13,531.591,811.922,196.794,10.731,12.983,8.533,3.057,6.317,0.967,7.415,8.95,5.767,59.92,82.867,45.35,1025.462,1016.144,1025.188,7.0,11.5,3766.667,1700.0,,0.0,0.933,3.383,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,531.591,811.922,196.794,320.371,0.0,6,18.0,15+ days
2017-04-11,34,520.634,945.324,140.353,10.507,15.667,5.15,3.437,5.083,2.05,7.347,10.433,4.067,62.63,84.7,46.6,1027.069,1017.718,1026.646,6.531,10.25,3948.611,2800.0,,0.0,2.0,5.733,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,520.634,945.324,140.353,286.315,0.0,6,19.0,15+ days
2017-04-12,24,470.335,951.732,90.89,11.051,16.15,5.733,5.108,6.483,3.833,8.277,11.0,5.083,68.373,90.233,47.917,1019.128,1009.868,1018.729,8.958,13.0,3548.611,1533.333,19.5,0.0,0.85,2.65,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,470.335,951.732,90.89,275.496,0.0,6,20.0,15+ days
2017-04-13,21,513.556,851.63,133.864,9.966,13.367,5.283,2.429,3.833,0.9,6.735,8.367,4.267,60.614,85.783,43.9,1018.371,1009.106,1018.021,5.729,9.5,4704.167,3066.667,,0.0,0.917,2.783,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,513.556,851.63,133.864,302.308,0.0,6,21.0,15+ days
2017-04-14,17,466.949,663.471,205.175,11.128,14.167,7.15,4.849,8.117,1.967,8.271,10.483,5.2,65.512,83.867,56.683,1016.896,1007.664,1016.417,7.333,11.5,4793.056,2200.0,17.0,0.0,0.133,0.933,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,466.949,663.471,205.175,261.139,0.0,6,22.0,15+ days
2017-04-15,23,527.744,983.967,104.338,11.056,14.433,7.8,3.374,8.433,-0.183,7.789,9.417,5.05,61.631,91.45,39.583,1018.317,1009.072,1017.979,8.531,12.75,4598.611,2000.0,,0.0,0.75,2.517,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,527.744,983.967,104.338,292.574,1.0,6,23.0,15+ days
2017-04-16,31,462.708,878.216,188.046,10.408,14.45,5.883,4.034,8.067,1.1,7.566,9.783,4.217,65.69,84.283,45.883,1021.872,1012.572,1021.458,7.812,12.0,4823.611,2133.333,17.0,0.0,0.633,2.533,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,462.708,878.216,188.046,275.741,0.0,6,24.0,15+ days
2017-04-17,17,367.276,624.732,110.868,9.482,11.667,6.65,4.102,7.383,1.2,7.139,8.433,4.9,70.129,90.083,52.583,1022.91,1013.571,1022.562,5.312,8.0,4301.389,1600.0,,0.0,0.067,0.717,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,367.276,624.732,110.868,270.716,1.0,6,25.0,15+ days
2017-04-18,22,470.123,956.105,80.976,7.981,12.267,3.983,0.098,3.1,-3.65,4.903,6.55,3.033,59.885,90.467,32.783,1030.935,1021.472,1030.6,6.993,11.0,4176.076,2300.0,17.0,0.0,1.667,4.917,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,470.123,956.105,80.976,23.723,0.0,6,26.0,15+ days
2017-04-19,19,552.431,1057.651,124.762,8.57,13.383,2.5,-0.426,1.833,-3.867,5.029,7.2,1.533,56.051,83.967,30.45,1036.499,1027.003,1036.0,4.224,7.75,3681.313,2166.667,,0.0,1.983,6.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,552.431,1057.651,124.762,85.495,0.0,6,27.0,15+ days
2017-04-20,17,430.976,728.437,113.756,10.446,14.7,5.667,4.469,9.367,-0.033,7.788,11.167,3.583,66.877,90.85,54.767,1035.796,1026.365,1035.375,5.198,9.25,3025.0,766.667,,0.0,0.6,2.367,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,430.976,728.437,113.756,241.186,0.0,6,28.0,15+ days
2017-04-21,11,428.243,836.251,23.413,11.667,15.117,7.3,6.415,8.483,4.85,9.171,10.75,7.0,72.112,97.883,51.233,1031.696,1022.35,1031.271,4.938,8.75,2923.75,400.0,,0.0,0.0,0.383,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,428.243,836.251,23.413,292.091,0.0,6,29.0,15+ days
2017-04-22,17,482.757,1063.775,165.996,11.253,15.467,8.067,4.861,7.117,1.1,8.356,10.15,6.783,66.43,84.967,39.267,1028.443,1019.108,1028.062,5.208,9.0,3676.389,1800.0,,0.0,0.883,2.467,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,482.757,1063.775,165.996,344.898,0.0,6,30.0,15+ days
2017-04-23,16,498.974,1000.63,119.682,10.878,15.483,7.4,4.145,6.733,1.833,7.865,10.05,5.567,64.833,89.017,43.367,1025.9,1016.557,1025.417,5.844,8.5,3072.639,876.667,,0.0,1.267,3.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,498.974,1000.63,119.682,193.531,0.0,6,31.0,15+ days
2017-04-24,12,342.215,604.104,45.825,9.57,13.267,5.217,4.592,7.983,-5.467,7.41,10.333,1.9,72.672,95.233,42.667,1016.071,1006.811,1015.729,6.709,12.25,3156.528,583.333,14.667,0.0,0.333,1.583,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,342.215,604.104,45.825,279.058,0.0,6,32.0,15+ days
2017-04-25,18,431.548,846.941,135.637,5.563,10.3,0.933,-3.04,0.667,-6.45,2.516,4.933,-0.683,56.077,82.417,31.383,1014.094,1004.696,1013.75,7.458,11.75,4620.833,2033.333,19.0,0.0,1.5,4.317,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,431.548,846.941,135.637,327.662,0.0,6,33.0,15+ days
2017-04-26,16,262.803,575.028,89.063,5.481,9.433,2.167,0.86,2.8,-0.267,3.652,6.05,1.467,72.949,87.717,51.367,1018.146,1008.708,1010.208,7.302,12.0,3633.333,1700.0,22.0,0.0,0.85,2.467,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,67.667,,6.0,262.803,575.028,89.063,180.426,0.0,6,34.0,15+ days
2017-04-27,6,274.399,687.315,27.935,6.326,10.433,0.1,1.877,5.9,-2.6,4.508,7.233,-0.167,75.402,95.75,43.267,1019.065,1009.65,1012.361,5.719,10.25,2891.667,966.667,,0.0,0.817,2.75,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,274.399,687.315,27.935,284.211,0.0,6,35.0,15+ days
2017-04-28,11,377.908,792.495,89.7,9.988,13.583,7.017,4.798,6.6,2.9,7.651,9.033,6.117,71.619,91.433,49.017,1016.825,1007.553,1016.396,3.865,6.25,3094.444,1033.333,,0.0,0.233,1.017,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,67.667,,6.0,377.908,792.495,89.7,300.138,0.0,6,0.0,0-2 days
